Área;Año;Grupo de edad;Sexo;Casos
Engativá;2019;60 a 64;Hombre;3
Engativá;2019;65 a 69;Hombre;1
Engativá;2019;70 a 74;Hombre;0
Engativá;2019;75 a 79;Hombre;0
Engativá;2019;80 y más;Hombre;0
Engativá;2019;Todos los grupos;Hombre;24
Engativá;2019;05 a 09;Mujer;0
Engativá;2019;10 a 14;Mujer;0
Engativá;2019;15 a 17;Mujer;2
Engativá;2019;18 a 19;Mujer;0
Engativá;2019;20 a 24;Mujer;2
Engativá;2019;25 a 29;Mujer;4
Engativá;2019;30 a 34;Mujer;1
Engativá;2019;35 a 39;Mujer;1
Engativá;2019;40 a 44;Mujer;2
Engativá;2019;45 a 49;Mujer;1
Engativá;2019;50 a 54;Mujer;1
Engativá;2019;55 a 59;Mujer;0
Engativá;2019;60 a 64;Mujer;0
Engativá;2019;65 a 69;Mujer;1
Engativá;2019;70 a 74;Mujer;0
Engativá;2019;75 a 79;Mujer;1
Engativá;2019;80 y más;Mujer;0
Engativá;2019;Todos los grupos;Mujer;16
Suba;2019;05 a 09;Hombre;0
Suba;2019;10 a 14;Hombre;0
Suba;2019;15 a 17;Hombre;1
Suba;2019;18 a 19;Hombre;1
Suba;2019;20 a 24;Hombre;3
Suba;2019;25 a 29;Hombre;7
Suba;2019;30 a 34;Hombre;7
Suba;2019;35 a 39;Hombre;2
Suba;2019;40 a 44;Hombre;4
Suba;2019;45 a 49;Hombre;2
Suba;2019;50 a 54;Hombre;0
Suba;2019;55 a 59;Hombre;4
Suba;2019;60 a 64;Hombre;1
Suba;2019;65 a 69;Hombre;1
Suba;2019;70 a 74;Hombre;1
Suba;2019;75 a 79;Hombre;0
Suba;2019;80 y más;Hombre;1
Suba;2019;Todos los grupos;Hombre;35
Suba;2019;05 a 09;Mujer;0
Suba;2019;10 a 14;Mujer;2
Suba;2019;15 a 17;Mujer;1
Suba;2019;18 a 19;Mujer;0
Suba;2019;20 a 24;Mujer;4
Suba;2019;25 a 29;Mujer;2
Suba;2019;30 a 34;Mujer;0
Suba;2019;35 a 39;Mujer;1
Suba;2019;40 a 44;Mujer;0
Suba;2019;45 a 49;Mujer;1
Suba;2019;50 a 54;Mujer;0
Suba;2019;55 a 59;Mujer;0
Suba;2019;60 a 64;Mujer;0
Suba;2019;65 a 69;Mujer;0
Suba;2019;70 a 74;Mujer;1
Suba;2019;75 a 79;Mujer;0
Suba;2019;80 y más;Mujer;0
Suba;2019;Todos los grupos;Mujer;12
Teusaquillo;2019;05 a 09;Hombre;0
Teusaquillo;2019;10 a 14;Hombre;0
Teusaquillo;2019;15 a 17;Hombre;1
Teusaquillo;2019;18 a 19;Hombre;0
Teusaquillo;2019;20 a 24;Hombre;1
Teusaquillo;2019;25 a 29;Hombre;1
Teusaquillo;2019;30 a 34;Hombre;0
Teusaquillo;2019;35 a 39;Hombre;0
Teusaquillo;2019;40 a 44;Hombre;1
Teusaquillo;2019;45 a 49;Hombre;1
Teusaquillo;2019;50 a 54;Hombre;2
Teusaquillo;2019;55 a 59;Hombre;0
Teusaquillo;2019;60 a 64;Hombre;0
Teusaquillo;2019;65 a 69;Hombre;0
Teusaquillo;2019;70 a 74;Hombre;0
Teusaquillo;2019;75 a 79;Hombre;0
Teusaquillo;2019;80 y más;Hombre;0
Teusaquillo;2019;Todos los grupos;Hombre;7
Teusaquillo;2019;05 a 09;Mujer;0
Teusaquillo;2019;10 a 14;Mujer;0
Teusaquillo;2019;15 a 17;Mujer;0
Teusaquillo;2019;18 a 19;Mujer;1
Teusaquillo;2019;20 a 24;Mujer;0
Teusaquillo;2019;25 a 29;Mujer;1
Teusaquillo;2019;30 a 34;Mujer;0
Teusaquillo;2019;35 a 39;Mujer;0
Teusaquillo;2019;40 a 44;Mujer;1
Teusaquillo;2019;45 a 49;Mujer;0
Teusaquillo;2019;50 a 54;Mujer;0
Teusaquillo;2019;55 a 59;Mujer;0
Teusaquillo;2019;60 a 64;Mujer;1
Teusaquillo;2019;65 a 69;Mujer;0
Teusaquillo;2019;70 a 74;Mujer;0
Teusaquillo;2019;75 a 79;Mujer;0
Teusaquillo;2019;80 y más;Mujer;0
Teusaquillo;2019;Todos los grupos;Mujer;4
Barrios Unidos;2019;05 a 09;Hombre;0
Barrios Unidos;2019;10 a 14;Hombre;0
Barrios Unidos;2019;15 a 17;Hombre;0
Barrios Unidos;2019;18 a 19;Hombre;1
Barrios Unidos;2019;20 a 24;Hombre;2
Barrios Unidos;2019;25 a 29;Hombre;1
Barrios Unidos;2019;30 a 34;Hombre;1
Barrios Unidos;2019;35 a 39;Hombre;2
Barrios Unidos;2019;40 a 44;Hombre;1
Barrios Unidos;2019;45 a 49;Hombre;0
Barrios Unidos;2019;50 a 54;Hombre;0
Barrios Unidos;2019;55 a 59;Hombre;0
Barrios Unidos;2019;60 a 64;Hombre;0
Barrios Unidos;2019;65 a 69;Hombre;0
Barrios Unidos;2019;70 a 74;Hombre;0
Barrios Unidos;2019;75 a 79;Hombre;0
Barrios Unidos;2019;80 y más;Hombre;1
Barrios Unidos;2019;Todos los grupos;Hombre;9
Barrios Unidos;2019;05 a 09;Mujer;0
Barrios Unidos;2019;10 a 14;Mujer;0
Barrios Unidos;2019;15 a 17;Mujer;0
Barrios Unidos;2019;18 a 19;Mujer;0
Barrios Unidos;2019;20 a 24;Mujer;1
Barrios Unidos;2019;25 a 29;Mujer;0
Barrios Unidos;2019;30 a 34;Mujer;1
Barrios Unidos;2019;35 a 39;Mujer;0
Barrios Unidos;2019;40 a 44;Mujer;0
Barrios Unidos;2019;45 a 49;Mujer;0
Barrios Unidos;2019;50 a 54;Mujer;0
Barrios Unidos;2019;55 a 59;Mujer;0
Barrios Unidos;2019;60 a 64;Mujer;0
Barrios Unidos;2019;65 a 69;Mujer;0
Barrios Unidos;2019;70 a 74;Mujer;0
Barrios Unidos;2019;75 a 79;Mujer;0
Barrios Unidos;2019;80 y más;Mujer;0
Barrios Unidos;2019;Todos los grupos;Mujer;2
Los Mártires;2019;05 a 09;Hombre;0
Los Mártires;2019;10 a 14;Hombre;0
Los Mártires;2019;15 a 17;Hombre;0
Los Mártires;2019;18 a 19;Hombre;0
Los Mártires;2019;20 a 24;Hombre;1
Los Mártires;2019;25 a 29;Hombre;1
Los Mártires;2019;30 a 34;Hombre;0
Los Mártires;2019;35 a 39;Hombre;0
Los Mártires;2019;40 a 44;Hombre;1
Los Mártires;2019;45 a 49;Hombre;1
Los Mártires;2019;50 a 54;Hombre;0
Los Mártires;2019;55 a 59;Hombre;1
Los Mártires;2019;60 a 64;Hombre;1
Los Mártires;2019;65 a 69;Hombre;1
Los Mártires;2019;70 a 74;Hombre;1
Los Mártires;2019;75 a 79;Hombre;0
Los Mártires;2019;80 y más;Hombre;0
Los Mártires;2019;Todos los grupos;Hombre;8
Los Mártires;2019;05 a 09;Mujer;0
Los Mártires;2019;10 a 14;Mujer;0
Los Mártires;2019;15 a 17;Mujer;0
Los Mártires;2019;18 a 19;Mujer;0
Los Mártires;2019;20 a 24;Mujer;1
Los Mártires;2019;25 a 29;Mujer;1
Los Mártires;2019;30 a 34;Mujer;0
Los Mártires;2019;35 a 39;Mujer;0
Los Mártires;2019;40 a 44;Mujer;0
Los Mártires;2019;45 a 49;Mujer;0
Los Mártires;2019;50 a 54;Mujer;0
Los Mártires;2019;55 a 59;Mujer;0
Los Mártires;2019;60 a 64;Mujer;0
Los Mártires;2019;65 a 69;Mujer;0
Los Mártires;2019;70 a 74;Mujer;0
Los Mártires;2019;75 a 79;Mujer;0
Los Mártires;2019;80 y más;Mujer;0
Los Mártires;2019;Todos los grupos;Mujer;2
Antonio Nariño;2019;05 a 09;Hombre;0
Antonio Nariño;2019;10 a 14;Hombre;0
Antonio Nariño;2019;15 a 17;Hombre;0
Antonio Nariño;2019;18 a 19;Hombre;2
Antonio Nariño;2019;20 a 24;Hombre;0
Antonio Nariño;2019;25 a 29;Hombre;0
Antonio Nariño;2019;30 a 34;Hombre;0
Antonio Nariño;2019;35 a 39;Hombre;0
Antonio Nariño;2019;40 a 44;Hombre;0
Antonio Nariño;2019;45 a 49;Hombre;0
Antonio Nariño;2019;50 a 54;Hombre;0
Antonio Nariño;2019;55 a 59;Hombre;0
Antonio Nariño;2019;60 a 64;Hombre;1
Antonio Nariño;2019;65 a 69;Hombre;1
Antonio Nariño;2019;70 a 74;Hombre;0
Antonio Nariño;2019;75 a 79;Hombre;0
Antonio Nariño;2019;80 y más;Hombre;0
Antonio Nariño;2019;Todos los grupos;Hombre;4
Antonio Nariño;2019;05 a 09;Mujer;0
Antonio Nariño;2019;10 a 14;Mujer;0
Antonio Nariño;2019;15 a 17;Mujer;0
Antonio Nariño;2019;18 a 19;Mujer;0
Antonio Nariño;2019;20 a 24;Mujer;0
Antonio Nariño;2019;25 a 29;Mujer;0
Antonio Nariño;2019;30 a 34;Mujer;0
Antonio Nariño;2019;35 a 39;Mujer;0
Antonio Nariño;2019;40 a 44;Mujer;0
Antonio Nariño;2019;45 a 49;Mujer;0
Antonio Nariño;2019;50 a 54;Mujer;0
Antonio Nariño;2019;55 a 59;Mujer;0
Antonio Nariño;2019;60 a 64;Mujer;0
Antonio Nariño;2019;65 a 69;Mujer;0
Antonio Nariño;2019;70 a 74;Mujer;0
Antonio Nariño;2019;75 a 79;Mujer;0
Antonio Nariño;2019;80 y más;Mujer;0
Antonio Nariño;2019;Todos los grupos;Mujer;0
Puente Aranda;2019;05 a 09;Hombre;0
Puente Aranda;2019;10 a 14;Hombre;0
Puente Aranda;2019;15 a 17;Hombre;2
Puente Aranda;2019;18 a 19;Hombre;1
Puente Aranda;2019;20 a 24;Hombre;2
Puente Aranda;2019;25 a 29;Hombre;2
Puente Aranda;2019;30 a 34;Hombre;1
Puente Aranda;2019;35 a 39;Hombre;0
Puente Aranda;2019;40 a 44;Hombre;1
Puente Aranda;2019;45 a 49;Hombre;1
Puente Aranda;2019;50 a 54;Hombre;0
Puente Aranda;2019;55 a 59;Hombre;0
Puente Aranda;2019;60 a 64;Hombre;0
Puente Aranda;2019;65 a 69;Hombre;0
Puente Aranda;2019;70 a 74;Hombre;0
Puente Aranda;2019;75 a 79;Hombre;0
Puente Aranda;2019;80 y más;Hombre;0
Puente Aranda;2019;Todos los grupos;Hombre;10
Puente Aranda;2019;05 a 09;Mujer;1
Puente Aranda;2019;10 a 14;Mujer;0
Puente Aranda;2019;15 a 17;Mujer;0
Puente Aranda;2019;18 a 19;Mujer;0
Puente Aranda;2019;20 a 24;Mujer;0
Puente Aranda;2019;25 a 29;Mujer;0
Puente Aranda;2019;30 a 34;Mujer;0
Puente Aranda;2019;35 a 39;Mujer;0
Puente Aranda;2019;40 a 44;Mujer;0
Puente Aranda;2019;45 a 49;Mujer;0
Puente Aranda;2019;50 a 54;Mujer;0
Puente Aranda;2019;55 a 59;Mujer;1
Puente Aranda;2019;60 a 64;Mujer;0
Puente Aranda;2019;65 a 69;Mujer;0
Puente Aranda;2019;70 a 74;Mujer;0
Puente Aranda;2019;75 a 79;Mujer;0
Puente Aranda;2019;80 y más;Mujer;0
Puente Aranda;2019;Todos los grupos;Mujer;2
La Candelaria;2019;05 a 09;Hombre;0
La Candelaria;2019;10 a 14;Hombre;0
La Candelaria;2019;15 a 17;Hombre;0
La Candelaria;2019;18 a 19;Hombre;0
La Candelaria;2019;20 a 24;Hombre;0
La Candelaria;2019;25 a 29;Hombre;1
La Candelaria;2019;30 a 34;Hombre;0
La Candelaria;2019;35 a 39;Hombre;0
La Candelaria;2019;40 a 44;Hombre;0
La Candelaria;2019;45 a 49;Hombre;0
La Candelaria;2019;50 a 54;Hombre;0
La Candelaria;2019;55 a 59;Hombre;0
La Candelaria;2019;60 a 64;Hombre;0
La Candelaria;2019;65 a 69;Hombre;0
La Candelaria;2019;70 a 74;Hombre;0
La Candelaria;2019;75 a 79;Hombre;0
La Candelaria;2019;80 y más;Hombre;0
La Candelaria;2019;Todos los grupos;Hombre;1
La Candelaria;2019;05 a 09;Mujer;0
La Candelaria;2019;10 a 14;Mujer;0
La Candelaria;2019;15 a 17;Mujer;0
La Candelaria;2019;18 a 19;Mujer;0
La Candelaria;2019;20 a 24;Mujer;0
La Candelaria;2019;25 a 29;Mujer;0
La Candelaria;2019;30 a 34;Mujer;0
La Candelaria;2019;35 a 39;Mujer;0
La Candelaria;2019;40 a 44;Mujer;0
La Candelaria;2019;45 a 49;Mujer;0
La Candelaria;2019;50 a 54;Mujer;0
La Candelaria;2019;55 a 59;Mujer;0
La Candelaria;2019;60 a 64;Mujer;0
La Candelaria;2019;65 a 69;Mujer;0
La Candelaria;2019;70 a 74;Mujer;0
La Candelaria;2019;75 a 79;Mujer;0
La Candelaria;2019;80 y más;Mujer;0
La Candelaria;2019;Todos los grupos;Mujer;0
Rafael Uribe Uribe;2019;05 a 09;Hombre;0
Rafael Uribe Uribe;2019;10 a 14;Hombre;1
Rafael Uribe Uribe;2019;15 a 17;Hombre;0
Rafael Uribe Uribe;2019;18 a 19;Hombre;0
Rafael Uribe Uribe;2019;20 a 24;Hombre;3
Rafael Uribe Uribe;2019;25 a 29;Hombre;2
Rafael Uribe Uribe;2019;30 a 34;Hombre;1
Rafael Uribe Uribe;2019;35 a 39;Hombre;1
Rafael Uribe Uribe;2019;40 a 44;Hombre;3
Rafael Uribe Uribe;2019;45 a 49;Hombre;0
Rafael Uribe Uribe;2019;50 a 54;Hombre;2
Rafael Uribe Uribe;2019;55 a 59;Hombre;0
Rafael Uribe Uribe;2019;60 a 64;Hombre;1
Rafael Uribe Uribe;2019;65 a 69;Hombre;0
Rafael Uribe Uribe;2019;70 a 74;Hombre;0
Rafael Uribe Uribe;2019;75 a 79;Hombre;1
Rafael Uribe Uribe;2019;80 y más;Hombre;0
Rafael Uribe Uribe;2019;Todos los grupos;Hombre;15
Rafael Uribe Uribe;2019;05 a 09;Mujer;0
Rafael Uribe Uribe;2019;10 a 14;Mujer;1
Rafael Uribe Uribe;2019;15 a 17;Mujer;0
Rafael Uribe Uribe;2019;18 a 19;Mujer;0
Rafael Uribe Uribe;2019;20 a 24;Mujer;0
Rafael Uribe Uribe;2019;25 a 29;Mujer;1
Rafael Uribe Uribe;2019;30 a 34;Mujer;0
Rafael Uribe Uribe;2019;35 a 39;Mujer;1
Rafael Uribe Uribe;2019;40 a 44;Mujer;0
Rafael Uribe Uribe;2019;45 a 49;Mujer;0
Rafael Uribe Uribe;2019;50 a 54;Mujer;1
Rafael Uribe Uribe;2019;55 a 59;Mujer;1
Rafael Uribe Uribe;2019;60 a 64;Mujer;0
Rafael Uribe Uribe;2019;65 a 69;Mujer;0
Rafael Uribe Uribe;2019;70 a 74;Mujer;0
Rafael Uribe Uribe;2019;75 a 79;Mujer;0
Rafael Uribe Uribe;2019;80 y más;Mujer;0
Rafael Uribe Uribe;2019;Todos los grupos;Mujer;5
Ciudad Bolívar;2019;05 a 09;Hombre;0
Ciudad Bolívar;2019;10 a 14;Hombre;4
Ciudad Bolívar;2019;15 a 17;Hombre;1
Ciudad Bolívar;2019;18 a 19;Hombre;0
Ciudad Bolívar;2019;20 a 24;Hombre;4
Ciudad Bolívar;2019;25 a 29;Hombre;5
Ciudad Bolívar;2019;30 a 34;Hombre;4
Ciudad Bolívar;2019;35 a 39;Hombre;3
Ciudad Bolívar;2019;40 a 44;Hombre;1
Ciudad Bolívar;2019;45 a 49;Hombre;1
Ciudad Bolívar;2019;50 a 54;Hombre;0
Ciudad Bolívar;2019;55 a 59;Hombre;1
Ciudad Bolívar;2019;60 a 64;Hombre;0
Ciudad Bolívar;2019;65 a 69;Hombre;0
Ciudad Bolívar;2019;70 a 74;Hombre;1
Ciudad Bolívar;2019;75 a 79;Hombre;1
Ciudad Bolívar;2019;80 y más;Hombre;0
Ciudad Bolívar;2019;Todos los grupos;Hombre;26
Ciudad Bolívar;2019;05 a 09;Mujer;0
Ciudad Bolívar;2019;10 a 14;Mujer;1
Ciudad Bolívar;2019;15 a 17;Mujer;0
Ciudad Bolívar;2019;18 a 19;Mujer;2
Ciudad Bolívar;2019;20 a 24;Mujer;1
Ciudad Bolívar;2019;25 a 29;Mujer;0
Ciudad Bolívar;2019;30 a 34;Mujer;0
Ciudad Bolívar;2019;35 a 39;Mujer;1
Ciudad Bolívar;2019;40 a 44;Mujer;0
Ciudad Bolívar;2019;45 a 49;Mujer;0
Ciudad Bolívar;2019;50 a 54;Mujer;0
Ciudad Bolívar;2019;55 a 59;Mujer;0
Ciudad Bolívar;2019;60 a 64;Mujer;0
Ciudad Bolívar;2019;65 a 69;Mujer;0
Ciudad Bolívar;2019;70 a 74;Mujer;0
Ciudad Bolívar;2019;75 a 79;Mujer;0
Ciudad Bolívar;2019;80 y más;Mujer;0
Ciudad Bolívar;2019;Todos los grupos;Mujer;5
Sumapaz;2019;05 a 09;Hombre;0
Sumapaz;2019;10 a 14;Hombre;0
Sumapaz;2019;15 a 17;Hombre;0
Sumapaz;2019;18 a 19;Hombre;0
Sumapaz;2019;20 a 24;Hombre;0
Sumapaz;2019;25 a 29;Hombre;0
Sumapaz;2019;30 a 34;Hombre;0
Sumapaz;2019;35 a 39;Hombre;0
Sumapaz;2019;40 a 44;Hombre;0
Sumapaz;2019;45 a 49;Hombre;0
Sumapaz;2019;50 a 54;Hombre;0
Sumapaz;2019;55 a 59;Hombre;0
Sumapaz;2019;60 a 64;Hombre;0
Sumapaz;2019;65 a 69;Hombre;0
Sumapaz;2019;70 a 74;Hombre;0
Sumapaz;2019;75 a 79;Hombre;0
Sumapaz;2019;80 y más;Hombre;0
Sumapaz;2019;Todos los grupos;Hombre;0
Sumapaz;2019;05 a 09;Mujer;0
Sumapaz;2019;10 a 14;Mujer;0
Sumapaz;2019;15 a 17;Mujer;0
Sumapaz;2019;18 a 19;Mujer;0
Sumapaz;2019;20 a 24;Mujer;0
Sumapaz;2019;25 a 29;Mujer;0
Sumapaz;2019;30 a 34;Mujer;0
Sumapaz;2019;35 a 39;Mujer;0
Sumapaz;2019;40 a 44;Mujer;0
Sumapaz;2019;45 a 49;Mujer;0
Sumapaz;2019;50 a 54;Mujer;0
Sumapaz;2019;55 a 59;Mujer;0
Sumapaz;2019;60 a 64;Mujer;0
Sumapaz;2019;65 a 69;Mujer;0
Sumapaz;2019;70 a 74;Mujer;0
Sumapaz;2019;75 a 79;Mujer;0
Sumapaz;2019;80 y más;Mujer;0
Sumapaz;2019;Todos los grupos;Mujer;0
Distrito;2019;05 a 09;Hombre;0
Distrito;2019;10 a 14;Hombre;12
Distrito;2019;15 a 17;Hombre;12
Distrito;2019;18 a 19;Hombre;17
Distrito;2019;20 a 24;Hombre;43
Distrito;2019;25 a 29;Hombre;46
Distrito;2019;30 a 34;Hombre;32
Distrito;2019;35 a 39;Hombre;22
Distrito;2019;40 a 44;Hombre;36
Distrito;2019;45 a 49;Hombre;14
Distrito;2019;50 a 54;Hombre;22
Distrito;2019;55 a 59;Hombre;19
Distrito;2019;60 a 64;Hombre;12
Distrito;2019;65 a 69;Hombre;9
Distrito;2019;70 a 74;Hombre;7
Distrito;2019;75 a 79;Hombre;6
Distrito;2019;80 y más;Hombre;4
Distrito;2019;Todos los grupos;Hombre;313
Distrito;2019;05 a 09;Mujer;1
Distrito;2019;10 a 14;Mujer;7
Distrito;2019;15 a 17;Mujer;6
Distrito;2019;18 a 19;Mujer;7
Distrito;2019;20 a 24;Mujer;15
Distrito;2019;25 a 29;Mujer;20
Distrito;2019;30 a 34;Mujer;9
Distrito;2019;35 a 39;Mujer;9
Distrito;2019;40 a 44;Mujer;9
Distrito;2019;45 a 49;Mujer;2
Distrito;2019;50 a 54;Mujer;3
Distrito;2019;55 a 59;Mujer;3
Distrito;2019;60 a 64;Mujer;3
Distrito;2019;65 a 69;Mujer;2
Distrito;2019;70 a 74;Mujer;3
Distrito;2019;75 a 79;Mujer;1
Distrito;2019;80 y más;Mujer;1
Distrito;2019;Todos los grupos;Mujer;101
Usaquén;2020p;05 a 09;Hombre;0
Usaquén;2020p;10 a 14;Hombre;0
Usaquén;2020p;15 a 17;Hombre;2
Usaquén;2020p;18 a 19;Hombre;2
Usaquén;2020p;20 a 24;Hombre;5
Usaquén;2020p;25 a 29;Hombre;3
Usaquén;2020p;30 a 34;Hombre;6
Usaquén;2020p;35 a 39;Hombre;0
Usaquén;2020p;40 a 44;Hombre;1
Usaquén;2020p;45 a 49;Hombre;4
Usaquén;2020p;50 a 54;Hombre;0
Usaquén;2020p;55 a 59;Hombre;1
Usaquén;2020p;60 a 64;Hombre;2
Usaquén;2020p;65 a 69;Hombre;0
Usaquén;2020p;70 a 74;Hombre;1
Usaquén;2020p;75 a 79;Hombre;0
Usaquén;2020p;80 y más;Hombre;0
Usaquén;2020p;Todos los grupos;Hombre;27
Usaquén;2020p;05 a 09;Mujer;0
Usaquén;2020p;10 a 14;Mujer;0
Usaquén;2020p;15 a 17;Mujer;1
Usaquén;2020p;18 a 19;Mujer;0
Usaquén;2020p;20 a 24;Mujer;1
Usaquén;2020p;25 a 29;Mujer;0
Usaquén;2020p;30 a 34;Mujer;1
Usaquén;2020p;35 a 39;Mujer;3
Usaquén;2020p;40 a 44;Mujer;2
Usaquén;2020p;45 a 49;Mujer;1
Usaquén;2020p;50 a 54;Mujer;0
Usaquén;2020p;55 a 59;Mujer;1
Usaquén;2020p;60 a 64;Mujer;0
Usaquén;2020p;65 a 69;Mujer;1
Usaquén;2020p;70 a 74;Mujer;0
Usaquén;2020p;75 a 79;Mujer;0
Usaquén;2020p;80 y más;Mujer;0
Usaquén;2020p;Todos los grupos;Mujer;11
Chapinero;2020p;05 a 09;Hombre;0
Chapinero;2020p;10 a 14;Hombre;0
Chapinero;2020p;15 a 17;Hombre;0
Chapinero;2020p;18 a 19;Hombre;0
Chapinero;2020p;20 a 24;Hombre;0
Chapinero;2020p;25 a 29;Hombre;2
Chapinero;2020p;30 a 34;Hombre;2
Chapinero;2020p;35 a 39;Hombre;1
Chapinero;2020p;40 a 44;Hombre;0
Chapinero;2020p;45 a 49;Hombre;0
Chapinero;2020p;50 a 54;Hombre;1
Chapinero;2020p;55 a 59;Hombre;
Chapinero;2020p;60 a 64;Hombre;1
Chapinero;2020p;65 a 69;Hombre;0
Chapinero;2020p;70 a 74;Hombre;0
Chapinero;2020p;75 a 79;Hombre;1
Chapinero;2020p;80 y más;Hombre;0
Chapinero;2020p;Todos los grupos;Hombre;8
Chapinero;2020p;05 a 09;Mujer;0
Chapinero;2020p;10 a 14;Mujer;0
Chapinero;2020p;15 a 17;Mujer;1
Chapinero;2020p;18 a 19;Mujer;0
Chapinero;2020p;20 a 24;Mujer;0
Chapinero;2020p;25 a 29;Mujer;0
Chapinero;2020p;30 a 34;Mujer;0
Chapinero;2020p;35 a 39;Mujer;0
Chapinero;2020p;40 a 44;Mujer;0
Chapinero;2020p;45 a 49;Mujer;0
Chapinero;2020p;50 a 54;Mujer;0
Chapinero;2020p;55 a 59;Mujer;1
Chapinero;2020p;60 a 64;Mujer;0
Chapinero;2020p;65 a 69;Mujer;0
Chapinero;2020p;70 a 74;Mujer;0
Chapinero;2020p;75 a 79;Mujer;0
Chapinero;2020p;80 y más;Mujer;0
Chapinero;2020p;Todos los grupos;Mujer;2
Santa Fe;2020p;05 a 09;Hombre;0
Santa Fe;2020p;10 a 14;Hombre;0
Santa Fe;2020p;15 a 17;Hombre;0
Santa Fe;2020p;18 a 19;Hombre;0
Santa Fe;2020p;20 a 24;Hombre;1
Santa Fe;2020p;25 a 29;Hombre;1
Santa Fe;2020p;30 a 34;Hombre;1
Santa Fe;2020p;35 a 39;Hombre;0
Santa Fe;2020p;40 a 44;Hombre;0
Santa Fe;2020p;45 a 49;Hombre;1
Santa Fe;2020p;50 a 54;Hombre;0
Santa Fe;2020p;55 a 59;Hombre;
Santa Fe;2020p;60 a 64;Hombre;1
Santa Fe;2020p;65 a 69;Hombre;0
Santa Fe;2020p;70 a 74;Hombre;0
Santa Fe;2020p;75 a 79;Hombre;0
Santa Fe;2020p;80 y más;Hombre;0
Santa Fe;2020p;Todos los grupos;Hombre;5
Santa Fe;2020p;05 a 09;Mujer;0
Santa Fe;2020p;10 a 14;Mujer;0
Santa Fe;2020p;15 a 17;Mujer;0
Santa Fe;2020p;18 a 19;Mujer;0
Santa Fe;2020p;20 a 24;Mujer;0
Santa Fe;2020p;25 a 29;Mujer;1
Santa Fe;2020p;30 a 34;Mujer;0
Santa Fe;2020p;35 a 39;Mujer;0
Santa Fe;2020p;40 a 44;Mujer;0
Santa Fe;2020p;45 a 49;Mujer;0
Santa Fe;2020p;50 a 54;Mujer;0
Santa Fe;2020p;55 a 59;Mujer;0
Santa Fe;2020p;60 a 64;Mujer;0
Santa Fe;2020p;65 a 69;Mujer;0
Santa Fe;2020p;70 a 74;Mujer;0
Santa Fe;2020p;75 a 79;Mujer;0
Santa Fe;2020p;80 y más;Mujer;0
Santa Fe;2020p;Todos los grupos;Mujer;1
San Cristóbal;2020p;05 a 09;Hombre;0
San Cristóbal;2020p;10 a 14;Hombre;1
San Cristóbal;2020p;15 a 17;Hombre;0
San Cristóbal;2020p;18 a 19;Hombre;2
San Cristóbal;2020p;20 a 24;Hombre;2
San Cristóbal;2020p;25 a 29;Hombre;1
San Cristóbal;2020p;30 a 34;Hombre;0
San Cristóbal;2020p;35 a 39;Hombre;5
San Cristóbal;2020p;40 a 44;Hombre;2
San Cristóbal;2020p;45 a 49;Hombre;0
San Cristóbal;2020p;50 a 54;Hombre;0
San Cristóbal;2020p;55 a 59;Hombre;1
San Cristóbal;2020p;60 a 64;Hombre;0
San Cristóbal;2020p;65 a 69;Hombre;0
San Cristóbal;2020p;70 a 74;Hombre;0
San Cristóbal;2020p;75 a 79;Hombre;0
San Cristóbal;2020p;80 y más;Hombre;0
San Cristóbal;2020p;Todos los grupos;Hombre;14
San Cristóbal;2020p;05 a 09;Mujer;0
San Cristóbal;2020p;10 a 14;Mujer;0
San Cristóbal;2020p;15 a 17;Mujer;0
San Cristóbal;2020p;18 a 19;Mujer;0
San Cristóbal;2020p;20 a 24;Mujer;1
San Cristóbal;2020p;25 a 29;Mujer;2
San Cristóbal;2020p;30 a 34;Mujer;0
San Cristóbal;2020p;35 a 39;Mujer;0
San Cristóbal;2020p;40 a 44;Mujer;0
San Cristóbal;2020p;45 a 49;Mujer;0
San Cristóbal;2020p;50 a 54;Mujer;1
San Cristóbal;2020p;55 a 59;Mujer;0
San Cristóbal;2020p;60 a 64;Mujer;0
San Cristóbal;2020p;65 a 69;Mujer;0
San Cristóbal;2020p;70 a 74;Mujer;0
San Cristóbal;2020p;75 a 79;Mujer;0
San Cristóbal;2020p;80 y más;Mujer;0
San Cristóbal;2020p;Todos los grupos;Mujer;4
Usme;2020p;05 a 09;Hombre;1
Usme;2020p;10 a 14;Hombre;0
Usme;2020p;15 a 17;Hombre;0
Usme;2020p;18 a 19;Hombre;0
Usme;2020p;20 a 24;Hombre;2
Usme;2020p;25 a 29;Hombre;1
Usme;2020p;30 a 34;Hombre;1
Usme;2020p;35 a 39;Hombre;0
Usme;2020p;40 a 44;Hombre;1
Usme;2020p;45 a 49;Hombre;1
Usme;2020p;50 a 54;Hombre;0
Usme;2020p;55 a 59;Hombre;2
Usme;2020p;60 a 64;Hombre;1
Usme;2020p;65 a 69;Hombre;1
Usme;2020p;70 a 74;Hombre;0
Usme;2020p;75 a 79;Hombre;1
Usme;2020p;80 y más;Hombre;0
Usme;2020p;Todos los grupos;Hombre;12
Usme;2020p;05 a 09;Mujer;1
Usme;2020p;10 a 14;Mujer;2
Usme;2020p;15 a 17;Mujer;0
Usme;2020p;18 a 19;Mujer;0
Usme;2020p;20 a 24;Mujer;0
Usme;2020p;25 a 29;Mujer;1
