localidad;year;grupo_de_edad;sexo;casos;grupo_etario;poblacion;tasa_por_100000
santa fe;2019;80 y más;Mujer;0;Adulto Mayor;;
santa fe;2019;Todos los grupos;Mujer;3;;45727.0;6.560675312178801
san cristobal;2019;05 a 09;Hombre;0;Niño;;
san cristobal;2019;10 a 14;Hombre;1;Niño;;
san cristobal;2019;15 a 17;Hombre;0;Joven;;
san cristobal;2019;18 a 19;Hombre;0;Joven;;
san cristobal;2019;20 a 24;Hombre;6;Joven;;
san cristobal;2019;25 a 29;Hombre;3;Adulto;;
san cristobal;2019;30 a 34;Hombre;0;Adulto;;
san cristobal;2019;35 a 39;Hombre;1;Adulto;;
san cristobal;2019;40 a 44;Hombre;2;Adulto;;
san cristobal;2019;45 a 49;Hombre;0;Adulto;;
san cristobal;2019;50 a 54;Hombre;1;Adulto;;
san cristobal;2019;55 a 59;Hombre;1;Adulto;;
san cristobal;2019;60 a 64;Hombre;1;Adulto Mayor;;
san cristobal;2019;65 a 69;Hombre;0;Adulto Mayor;;
san cristobal;2019;70 a 74;Hombre;0;Adulto Mayor;;
san cristobal;2019;75 a 79;Hombre;1;Adulto Mayor;;
san cristobal;2019;80 y más;Hombre;0;Adulto Mayor;;
san cristobal;2019;Todos los grupos;Hombre;17;;189378.0;8.976755483741512
san cristobal;2019;05 a 09;Mujer;0;Niño;;
san cristobal;2019;10 a 14;Mujer;0;Niño;;
san cristobal;2019;15 a 17;Mujer;0;Joven;;
san cristobal;2019;18 a 19;Mujer;0;Joven;;
san cristobal;2019;20 a 24;Mujer;0;Joven;;
san cristobal;2019;25 a 29;Mujer;2;Adulto;;
san cristobal;2019;30 a 34;Mujer;1;Adulto;;
san cristobal;2019;35 a 39;Mujer;2;Adulto;;
san cristobal;2019;40 a 44;Mujer;0;Adulto;;
san cristobal;2019;45 a 49;Mujer;0;Adulto;;
san cristobal;2019;50 a 54;Mujer;0;Adulto;;
san cristobal;2019;55 a 59;Mujer;0;Adulto;;
san cristobal;2019;60 a 64;Mujer;0;Adulto Mayor;;
san cristobal;2019;65 a 69;Mujer;0;Adulto Mayor;;
san cristobal;2019;70 a 74;Mujer;0;Adulto Mayor;;
san cristobal;2019;75 a 79;Mujer;0;Adulto Mayor;;
san cristobal;2019;80 y más;Mujer;0;Adulto Mayor;;
san cristobal;2019;Todos los grupos;Mujer;5;;200567.0;2.492932536259704
usme;2019;05 a 09;Hombre;0;Niño;;
usme;2019;10 a 14;Hombre;0;Niño;;
usme;2019;15 a 17;Hombre;0;Joven;;
usme;2019;18 a 19;Hombre;1;Joven;;
usme;2019;20 a 24;Hombre;1;Joven;;
usme;2019;25 a 29;Hombre;1;Adulto;;
usme;2019;30 a 34;Hombre;0;Adulto;;
usme;2019;35 a 39;Hombre;0;Adulto;;
usme;2019;40 a 44;Hombre;1;Adulto;;
usme;2019;45 a 49;Hombre;1;Adulto;;
usme;2019;50 a 54;Hombre;1;Adulto;;
usme;2019;55 a 59;Hombre;3;Adulto;;
usme;2019;60 a 64;Hombre;0;Adulto Mayor;;
usme;2019;65 a 69;Hombre;0;Adulto Mayor;;
usme;2019;70 a 74;Hombre;0;Adulto Mayor;;
usme;2019;75 a 79;Hombre;2;Adulto Mayor;;
usme;2019;80 y más;Hombre;0;Adulto Mayor;;
usme;2019;Todos los grupos;Hombre;11;;168989.0;6.50929942185586
usme;2019;05 a 09;Mujer;0;Niño;;
usme;2019;10 a 14;Mujer;0;Niño;;
usme;2019;15 a 17;Mujer;0;Joven;;
usme;2019;18 a 19;Mujer;0;Joven;;
usme;2019;20 a 24;Mujer;3;Joven;;
usme;2019;25 a 29;Mujer;0;Adulto;;
usme;2019;30 a 34;Mujer;0;Adulto;;
usme;2019;35 a 39;Mujer;0;Adulto;;
usme;2019;40 a 44;Mujer;0;Adulto;;
usme;2019;45 a 49;Mujer;0;Adulto;;
usme;2019;50 a 54;Mujer;0;Adulto;;
usme;2019;55 a 59;Mujer;0;Adulto;;
usme;2019;60 a 64;Mujer;0;Adulto Mayor;;
usme;2019;65 a 69;Mujer;0;Adulto Mayor;;
usme;2019;70 a 74;Mujer;0;Adulto Mayor;;
usme;2019;75 a 79;Mujer;0;Adulto Mayor;;
usme;2019;80 y más;Mujer;0;Adulto Mayor;;
usme;2019;Todos los grupos;Mujer;3;;176700.0;1.697792869269949
tunjuelito;2019;05 a 09;Hombre;0;Niño;;
tunjuelito;2019;10 a 14;Hombre;1;Niño;;
tunjuelito;2019;15 a 17;Hombre;0;Joven;;
tunjuelito;2019;18 a 19;Hombre;1;Joven;;
tunjuelito;2019;20 a 24;Hombre;2;Joven;;
tunjuelito;2019;25 a 29;Hombre;0;Adulto;;
tunjuelito;2019;30 a 34;Hombre;2;Adulto;;
tunjuelito;2019;35 a 39;Hombre;1;Adulto;;
tunjuelito;2019;40 a 44;Hombre;0;Adulto;;
tunjuelito;2019;45 a 49;Hombre;1;Adulto;;
tunjuelito;2019;50 a 54;Hombre;3;Adulto;;
tunjuelito;2019;55 a 59;Hombre;0;Adulto;;
tunjuelito;2019;60 a 64;Hombre;0;Adulto Mayor;;
tunjuelito;2019;65 a 69;Hombre;1;Adulto Mayor;;
tunjuelito;2019;70 a 74;Hombre;0;Adulto Mayor;;
tunjuelito;2019;75 a 79;Hombre;0;Adulto Mayor;;
tunjuelito;2019;80 y más;Hombre;0;Adulto Mayor;;
tunjuelito;2019;Todos los grupos;Hombre;12;;91695.0;13.086864060199574
tunjuelito;2019;05 a 09;Mujer;0;Niño;;
tunjuelito;2019;10 a 14;Mujer;0;Niño;;
tunjuelito;2019;15 a 17;Mujer;0;Joven;;
tunjuelito;2019;18 a 19;Mujer;1;Joven;;
tunjuelito;2019;20 a 24;Mujer;0;Joven;;
tunjuelito;2019;25 a 29;Mujer;0;Adulto;;
tunjuelito;2019;30 a 34;Mujer;0;Adulto;;
tunjuelito;2019;35 a 39;Mujer;0;Adulto;;
tunjuelito;2019;40 a 44;Mujer;0;Adulto;;
tunjuelito;2019;45 a 49;Mujer;0;Adulto;;
tunjuelito;2019;50 a 54;Mujer;0;Adulto;;
tunjuelito;2019;55 a 59;Mujer;0;Adulto;;
tunjuelito;2019;60 a 64;Mujer;0;Adulto Mayor;;
tunjuelito;2019;65 a 69;Mujer;0;Adulto Mayor;;
tunjuelito;2019;70 a 74;Mujer;0;Adulto Mayor;;
tunjuelito;2019;75 a 79;Mujer;0;Adulto Mayor;;
tunjuelito;2019;80 y más;Mujer;0;Adulto Mayor;;
tunjuelito;2019;Todos los grupos;Mujer;1;;93048.0;1.0747141260424726
bosa;2019;05 a 09;Hombre;0;Niño;;
bosa;2019;10 a 14;Hombre;2;Niño;;
bosa;2019;15 a 17;Hombre;2;Joven;;
bosa;2019;18 a 19;Hombre;2;Joven;;
bosa;2019;20 a 24;Hombre;1;Joven;;
bosa;2019;25 a 29;Hombre;6;Adulto;;
bosa;2019;30 a 34;Hombre;1;Adulto;;
bosa;2019;35 a 39;Hombre;3;Adulto;;
bosa;2019;40 a 44;Hombre;3;Adulto;;
bosa;2019;45 a 49;Hombre;2;Adulto;;
bosa;2019;50 a 54;Hombre;0;Adulto;;
bosa;2019;55 a 59;Hombre;3;Adulto;;
bosa;2019;60 a 64;Hombre;0;Adulto Mayor;;
bosa;2019;65 a 69;Hombre;0;Adulto Mayor;;
bosa;2019;70 a 74;Hombre;0;Adulto Mayor;;
bosa;2019;75 a 79;Hombre;0;Adulto Mayor;;
bosa;2019;80 y más;Hombre;0;Adulto Mayor;;
bosa;2019;Todos los grupos;Hombre;25;;378186.0;6.610503826159614
bosa;2019;05 a 09;Mujer;0;Niño;;
bosa;2019;10 a 14;Mujer;0;Niño;;
bosa;2019;15 a 17;Mujer;0;Joven;;
bosa;2019;18 a 19;Mujer;1;Joven;;
bosa;2019;20 a 24;Mujer;1;Joven;;
bosa;2019;25 a 29;Mujer;0;Adulto;;
bosa;2019;30 a 34;Mujer;3;Adulto;;
bosa;2019;35 a 39;Mujer;1;Adulto;;
bosa;2019;40 a 44;Mujer;0;Adulto;;
bosa;2019;45 a 49;Mujer;0;Adulto;;
bosa;2019;50 a 54;Mujer;0;Adulto;;
bosa;2019;55 a 59;Mujer;0;Adulto;;
bosa;2019;60 a 64;Mujer;0;Adulto Mayor;;
bosa;2019;65 a 69;Mujer;0;Adulto Mayor;;
bosa;2019;70 a 74;Mujer;0;Adulto Mayor;;
bosa;2019;75 a 79;Mujer;0;Adulto Mayor;;
bosa;2019;80 y más;Mujer;0;Adulto Mayor;;
bosa;2019;Todos los grupos;Mujer;6;;398177.0;1.5068675488539018
kennedy;2019;05 a 09;Hombre;0;Niño;;
kennedy;2019;10 a 14;Hombre;0;Niño;;
kennedy;2019;15 a 17;Hombre;4;Joven;;
kennedy;2019;18 a 19;Hombre;1;Joven;;
kennedy;2019;20 a 24;Hombre;4;Joven;;
kennedy;2019;25 a 29;Hombre;9;Adulto;;
kennedy;2019;30 a 34;Hombre;1;Adulto;;
kennedy;2019;35 a 39;Hombre;1;Adulto;;
kennedy;2019;40 a 44;Hombre;6;Adulto;;
kennedy;2019;45 a 49;Hombre;0;Adulto;;
kennedy;2019;50 a 54;Hombre;2;Adulto;;
kennedy;2019;55 a 59;Hombre;2;Adulto;;
kennedy;2019;60 a 64;Hombre;1;Adulto Mayor;;
kennedy;2019;65 a 69;Hombre;1;Adulto Mayor;;
kennedy;2019;70 a 74;Hombre;0;Adulto Mayor;;
kennedy;2019;75 a 79;Hombre;0;Adulto Mayor;;
kennedy;2019;80 y más;Hombre;1;Adulto Mayor;;
kennedy;2019;Todos los grupos;Hombre;33;;611659.0;5.395162991143758
kennedy;2019;05 a 09;Mujer;0;Niño;;
kennedy;2019;10 a 14;Mujer;1;Niño;;
kennedy;2019;15 a 17;Mujer;2;Joven;;
kennedy;2019;18 a 19;Mujer;0;Joven;;
kennedy;2019;20 a 24;Mujer;1;Joven;;
kennedy;2019;25 a 29;Mujer;5;Adulto;;
kennedy;2019;30 a 34;Mujer;0;Adulto;;
kennedy;2019;35 a 39;Mujer;0;Adulto;;
kennedy;2019;40 a 44;Mujer;0;Adulto;;
kennedy;2019;45 a 49;Mujer;0;Adulto;;
kennedy;2019;50 a 54;Mujer;0;Adulto;;
kennedy;2019;55 a 59;Mujer;0;Adulto;;
kennedy;2019;60 a 64;Mujer;2;Adulto Mayor;;
kennedy;2019;65 a 69;Mujer;0;Adulto Mayor;;
kennedy;2019;70 a 74;Mujer;1;Adulto Mayor;;
kennedy;2019;75 a 79;Mujer;0;Adulto Mayor;;
kennedy;2019;80 y más;Mujer;0;Adulto Mayor;;
kennedy;2019;Todos los grupos;Mujer;12;;640355.0;1.8739605375143475
fontibon;2019;05 a 09;Hombre;0;Niño;;
fontibon;2019;10 a 14;Hombre;0;Niño;;
fontibon;2019;15 a 17;Hombre;0;Joven;;
fontibon;2019;18 a 19;Hombre;0;Joven;;
fontibon;2019;20 a 24;Hombre;1;Joven;;
fontibon;2019;25 a 29;Hombre;1;Adulto;;
fontibon;2019;30 a 34;Hombre;2;Adulto;;
fontibon;2019;35 a 39;Hombre;2;Adulto;;
fontibon;2019;40 a 44;Hombre;2;Adulto;;
fontibon;2019;45 a 49;Hombre;1;Adulto;;
fontibon;2019;50 a 54;Hombre;3;Adulto;;
fontibon;2019;55 a 59;Hombre;0;Adulto;;
fontibon;2019;60 a 64;Hombre;2;Adulto Mayor;;
fontibon;2019;65 a 69;Hombre;0;Adulto Mayor;;
fontibon;2019;70 a 74;Hombre;0;Adulto Mayor;;
fontibon;2019;75 a 79;Hombre;0;Adulto Mayor;;
fontibon;2019;80 y más;Hombre;1;Adulto Mayor;;
fontibon;2019;Todos los grupos;Hombre;15;;204903.0;7.320537034596858
fontibon;2019;05 a 09;Mujer;0;Niño;;
fontibon;2019;10 a 14;Mujer;0;Niño;;
fontibon;2019;15 a 17;Mujer;0;Joven;;
fontibon;2019;18 a 19;Mujer;0;Joven;;
fontibon;2019;20 a 24;Mujer;0;Joven;;
fontibon;2019;25 a 29;Mujer;0;Adulto;;
fontibon;2019;30 a 34;Mujer;1;Adulto;;
fontibon;2019;35 a 39;Mujer;0;Adulto;;
fontibon;2019;40 a 44;Mujer;0;Adulto;;
fontibon;2019;45 a 49;Mujer;0;Adulto;;
fontibon;2019;50 a 54;Mujer;0;Adulto;;
fontibon;2019;55 a 59;Mujer;0;Adulto;;
fontibon;2019;60 a 64;Mujer;0;Adulto Mayor;;
fontibon;2019;65 a 69;Mujer;0;Adulto Mayor;;
fontibon;2019;70 a 74;Mujer;0;Adulto Mayor;;
fontibon;2019;75 a 79;Mujer;0;Adulto Mayor;;
fontibon;2019;80 y más;Mujer;0;Adulto Mayor;;
fontibon;2019;Todos los grupos;Mujer;1;;229543.0;0.4356482227730752
engativa;2019;05 a 09;Hombre;0;Niño;;
engativa;2019;10 a 14;Hombre;1;Niño;;
engativa;2019;15 a 17;Hombre;0;Joven;;
engativa;2019;18 a 19;Hombre;1;Joven;;
engativa;2019;20 a 24;Hombre;4;Joven;;
engativa;2019;25 a 29;Hombre;1;Adulto;;
engativa;2019;30 a 34;Hombre;4;Adulto;;
engativa;2019;35 a 39;Hombre;2;Adulto;;
engativa;2019;40 a 44;Hombre;5;Adulto;;
engativa;2019;45 a 49;Hombre;1;Adulto;;
engativa;2019;50 a 54;Hombre;1;Adulto;;
engativa;2019;55 a 59;Hombre;0;Adulto;;
engativa;2019;60 a 64;Hombre;3;Adulto Mayor;;
engativa;2019;65 a 69;Hombre;1;Adulto Mayor;;
engativa;2019;70 a 74;Hombre;0;Adulto Mayor;;
engativa;2019;75 a 79;Hombre;0;Adulto Mayor;;
engativa;2019;80 y más;Hombre;0;Adulto Mayor;;
engativa;2019;Todos los grupos;Hombre;24;;427470.0;5.614429082742649
engativa;2019;05 a 09;Mujer;0;Niño;;
engativa;2019;10 a 14;Mujer;0;Niño;;
engativa;2019;15 a 17;Mujer;2;Joven;;
engativa;2019;18 a 19;Mujer;0;Joven;;
engativa;2019;20 a 24;Mujer;2;Joven;;
engativa;2019;25 a 29;Mujer;4;Adulto;;
engativa;2019;30 a 34;Mujer;1;Adulto;;
engativa;2019;35 a 39;Mujer;1;Adulto;;
engativa;2019;40 a 44;Mujer;2;Adulto;;
engativa;2019;45 a 49;Mujer;1;Adulto;;
engativa;2019;50 a 54;Mujer;1;Adulto;;
engativa;2019;55 a 59;Mujer;0;Adulto;;
engativa;2019;60 a 64;Mujer;0;Adulto Mayor;;
engativa;2019;65 a 69;Mujer;1;Adulto Mayor;;
engativa;2019;70 a 74;Mujer;0;Adulto Mayor;;
engativa;2019;75 a 79;Mujer;1;Adulto Mayor;;
engativa;2019;80 y más;Mujer;0;Adulto Mayor;;
engativa;2019;Todos los grupos;Mujer;16;;460416.0;3.475118154017237
suba;2019;05 a 09;Hombre;0;Niño;;
suba;2019;10 a 14;Hombre;0;Niño;;
suba;2019;15 a 17;Hombre;1;Joven;;
suba;2019;18 a 19;Hombre;1;Joven;;
suba;2019;20 a 24;Hombre;3;Joven;;
suba;2019;25 a 29;Hombre;7;Adulto;;
suba;2019;30 a 34;Hombre;7;Adulto;;
suba;2019;35 a 39;Hombre;2;Adulto;;
suba;2019;40 a 44;Hombre;4;Adulto;;
suba;2019;45 a 49;Hombre;2;Adulto;;
suba;2019;50 a 54;Hombre;0;Adulto;;
suba;2019;55 a 59;Hombre;4;Adulto;;
suba;2019;60 a 64;Hombre;1;Adulto Mayor;;
suba;2019;65 a 69;Hombre;1;Adulto Mayor;;
suba;2019;70 a 74;Hombre;1;Adulto Mayor;;
suba;2019;75 a 79;Hombre;0;Adulto Mayor;;
suba;2019;80 y más;Hombre;1;Adulto Mayor;;
suba;2019;Todos los grupos;Hombre;35;;643043.0;5.442870850005365
suba;2019;05 a 09;Mujer;0;Niño;;
suba;2019;10 a 14;Mujer;2;Niño;;
suba;2019;15 a 17;Mujer;1;Joven;;
suba;2019;18 a 19;Mujer;0;Joven;;
suba;2019;20 a 24;Mujer;4;Joven;;
suba;2019;25 a 29;Mujer;2;Adulto;;
suba;2019;30 a 34;Mujer;0;Adulto;;
suba;2019;35 a 39;Mujer;1;Adulto;;
suba;2019;40 a 44;Mujer;0;Adulto;;
suba;2019;45 a 49;Mujer;1;Adulto;;
suba;2019;50 a 54;Mujer;0;Adulto;;
suba;2019;55 a 59;Mujer;0;Adulto;;
suba;2019;60 a 64;Mujer;0;Adulto Mayor;;
suba;2019;65 a 69;Mujer;0;Adulto Mayor;;
suba;2019;70 a 74;Mujer;1;Adulto Mayor;;
suba;2019;75 a 79;Mujer;0;Adulto Mayor;;
suba;2019;80 y más;Mujer;0;Adulto Mayor;;
suba;2019;Todos los grupos;Mujer;12;;705329.0;1.7013337038460066
teusaquillo;2019;05 a 09;Hombre;0;Niño;;
teusaquillo;2019;10 a 14;Hombre;0;Niño;;
teusaquillo;2019;15 a 17;Hombre;1;Joven;;
teusaquillo;2019;18 a 19;Hombre;0;Joven;;
teusaquillo;2019;20 a 24;Hombre;1;Joven;;
teusaquillo;2019;25 a 29;Hombre;1;Adulto;;
teusaquillo;2019;30 a 34;Hombre;0;Adulto;;
teusaquillo;2019;35 a 39;Hombre;0;Adulto;;
teusaquillo;2019;40 a 44;Hombre;1;Adulto;;
teusaquillo;2019;45 a 49;Hombre;1;Adulto;;
teusaquillo;2019;50 a 54;Hombre;2;Adulto;;
teusaquillo;2019;55 a 59;Hombre;0;Adulto;;
teusaquillo;2019;60 a 64;Hombre;0;Adulto Mayor;;
teusaquillo;2019;65 a 69;Hombre;0;Adulto Mayor;;
teusaquillo;2019;70 a 74;Hombre;0;Adulto Mayor;;
teusaquillo;2019;75 a 79;Hombre;0;Adulto Mayor;;
teusaquillo;2019;80 y más;Hombre;0;Adulto Mayor;;
teusaquillo;2019;Todos los grupos;Hombre;7;;66684.0;10.4972707096155
teusaquillo;2019;05 a 09;Mujer;0;Niño;;
teusaquillo;2019;10 a 14;Mujer;0;Niño;;
teusaquillo;2019;15 a 17;Mujer;0;Joven;;
teusaquillo;2019;18 a 19;Mujer;1;Joven;;
teusaquillo;2019;20 a 24;Mujer;0;Joven;;
teusaquillo;2019;25 a 29;Mujer;1;Adulto;;
teusaquillo;2019;30 a 34;Mujer;0;Adulto;;
teusaquillo;2019;35 a 39;Mujer;0;Adulto;;
teusaquillo;2019;40 a 44;Mujer;1;Adulto;;
teusaquillo;2019;45 a 49;Mujer;0;Adulto;;
teusaquillo;2019;50 a 54;Mujer;0;Adulto;;
teusaquillo;2019;55 a 59;Mujer;0;Adulto;;
teusaquillo;2019;60 a 64;Mujer;1;Adulto Mayor;;
teusaquillo;2019;65 a 69;Mujer;0;Adulto Mayor;;
teusaquillo;2019;70 a 74;Mujer;0;Adulto Mayor;;
teusaquillo;2019;75 a 79;Mujer;0;Adulto Mayor;;
teusaquillo;2019;80 y más;Mujer;0;Adulto Mayor;;
teusaquillo;2019;Todos los grupos;Mujer;4;;73092.0;5.472555135992995
barrios unidos;2019;05 a 09;Hombre;0;Niño;;
barrios unidos;2019;10 a 14;Hombre;0;Niño;;
barrios unidos;2019;15 a 17;Hombre;0;Joven;;
barrios unidos;2019;18 a 19;Hombre;1;Joven;;
barrios unidos;2019;20 a 24;Hombre;2;Joven;;
barrios unidos;2019;25 a 29;Hombre;1;Adulto;;
barrios unidos;2019;30 a 34;Hombre;1;Adulto;;
barrios unidos;2019;35 a 39;Hombre;2;Adulto;;
barrios unidos;2019;40 a 44;Hombre;1;Adulto;;
barrios unidos;2019;45 a 49;Hombre;0;Adulto;;
barrios unidos;2019;50 a 54;Hombre;0;Adulto;;
barrios unidos;2019;55 a 59;Hombre;0;Adulto;;
barrios unidos;2019;60 a 64;Hombre;0;Adulto Mayor;;
barrios unidos;2019;65 a 69;Hombre;0;Adulto Mayor;;
barrios unidos;2019;70 a 74;Hombre;0;Adulto Mayor;;
barrios unidos;2019;75 a 79;Hombre;0;Adulto Mayor;;
barrios unidos;2019;80 y más;Hombre;1;Adulto Mayor;;
barrios unidos;2019;Todos los grupos;Hombre;9;;138503.0;6.498054193771976
barrios unidos;2019;05 a 09;Mujer;0;Niño;;
barrios unidos;2019;10 a 14;Mujer;0;Niño;;
barrios unidos;2019;15 a 17;Mujer;0;Joven;;
barrios unidos;2019;18 a 19;Mujer;0;Joven;;
barrios unidos;2019;20 a 24;Mujer;1;Joven;;
barrios unidos;2019;25 a 29;Mujer;0;Adulto;;
barrios unidos;2019;30 a 34;Mujer;1;Adulto;;
barrios unidos;2019;35 a 39;Mujer;0;Adulto;;
barrios unidos;2019;40 a 44;Mujer;0;Adulto;;
barrios unidos;2019;45 a 49;Mujer;0;Adulto;;
barrios unidos;2019;50 a 54;Mujer;0;Adulto;;
barrios unidos;2019;55 a 59;Mujer;0;Adulto;;
barrios unidos;2019;60 a 64;Mujer;0;Adulto Mayor;;
barrios unidos;2019;65 a 69;Mujer;0;Adulto Mayor;;
barrios unidos;2019;70 a 74;Mujer;0;Adulto Mayor;;
barrios unidos;2019;75 a 79;Mujer;0;Adulto Mayor;;
barrios unidos;2019;80 y más;Mujer;0;Adulto Mayor;;
barrios unidos;2019;Todos los grupos;Mujer;2;;134893.0;1.4826566241391326
los martires;2019;05 a 09;Hombre;0;Niño;;
los martires;2019;10 a 14;Hombre;0;Niño;;
los martires;2019;15 a 17;Hombre;0;Joven;;
los martires;2019;18 a 19;Hombre;0;Joven;;
los martires;2019;20 a 24;Hombre;1;Joven;;
los martires;2019;25 a 29;Hombre;1;Adulto;;
los martires;2019;30 a 34;Hombre;0;Adulto;;
los martires;2019;35 a 39;Hombre;0;Adulto;;
los martires;2019;40 a 44;Hombre;1;Adulto;;
los martires;2019;45 a 49;Hombre;1;Adulto;;
los martires;2019;50 a 54;Hombre;0;Adulto;;
los martires;2019;55 a 59;Hombre;1;Adulto;;
los martires;2019;60 a 64;Hombre;1;Adulto Mayor;;
los martires;2019;65 a 69;Hombre;1;Adulto Mayor;;
los martires;2019;70 a 74;Hombre;1;Adulto Mayor;;
los martires;2019;75 a 79;Hombre;0;Adulto Mayor;;
los martires;2019;80 y más;Hombre;0;Adulto Mayor;;
los martires;2019;Todos los grupos;Hombre;8;;47189.0;16.95310347750535
los martires;2019;05 a 09;Mujer;0;Niño;;
los martires;2019;10 a 14;Mujer;0;Niño;;
los martires;2019;15 a 17;Mujer;0;Joven;;
los martires;2019;18 a 19;Mujer;0;Joven;;
los martires;2019;20 a 24;Mujer;1;Joven;;
los martires;2019;25 a 29;Mujer;1;Adulto;;
los martires;2019;30 a 34;Mujer;0;Adulto;;
los martires;2019;35 a 39;Mujer;0;Adulto;;
los martires;2019;40 a 44;Mujer;0;Adulto;;
los martires;2019;45 a 49;Mujer;0;Adulto;;
los martires;2019;50 a 54;Mujer;0;Adulto;;
los martires;2019;55 a 59;Mujer;0;Adulto;;
los martires;2019;60 a 64;Mujer;0;Adulto Mayor;;
los martires;2019;65 a 69;Mujer;0;Adulto Mayor;;
los martires;2019;70 a 74;Mujer;0;Adulto Mayor;;
los martires;2019;75 a 79;Mujer;0;Adulto Mayor;;
los martires;2019;80 y más;Mujer;0;Adulto Mayor;;
los martires;2019;Todos los grupos;Mujer;2;;45566.0;4.389237589430716
antonio narino;2019;05 a 09;Hombre;0;Niño;;
antonio narino;2019;10 a 14;Hombre;0;Niño;;
antonio narino;2019;15 a 17;Hombre;0;Joven;;
antonio narino;2019;18 a 19;Hombre;2;Joven;;
antonio narino;2019;20 a 24;Hombre;0;Joven;;
antonio narino;2019;25 a 29;Hombre;0;Adulto;;
antonio narino;2019;30 a 34;Hombre;0;Adulto;;
antonio narino;2019;35 a 39;Hombre;0;Adulto;;
antonio narino;2019;40 a 44;Hombre;0;Adulto;;
antonio narino;2019;45 a 49;Hombre;0;Adulto;;
antonio narino;2019;50 a 54;Hombre;0;Adulto;;
antonio narino;2019;55 a 59;Hombre;0;Adulto;;
antonio narino;2019;60 a 64;Hombre;1;Adulto Mayor;;
antonio narino;2019;65 a 69;Hombre;1;Adulto Mayor;;
antonio narino;2019;70 a 74;Hombre;0;Adulto Mayor;;
antonio narino;2019;75 a 79;Hombre;0;Adulto Mayor;;
antonio narino;2019;80 y más;Hombre;0;Adulto Mayor;;
antonio narino;2019;Todos los grupos;Hombre;4;;53823.0;7.431767088419448
antonio narino;2019;05 a 09;Mujer;0;Niño;;
antonio narino;2019;10 a 14;Mujer;0;Niño;;
antonio narino;2019;15 a 17;Mujer;0;Joven;;
antonio narino;2019;18 a 19;Mujer;0;Joven;;
antonio narino;2019;20 a 24;Mujer;0;Joven;;
antonio narino;2019;25 a 29;Mujer;0;Adulto;;
antonio narino;2019;30 a 34;Mujer;0;Adulto;;
antonio narino;2019;35 a 39;Mujer;0;Adulto;;
antonio narino;2019;40 a 44;Mujer;0;Adulto;;
antonio narino;2019;45 a 49;Mujer;0;Adulto;;
antonio narino;2019;50 a 54;Mujer;0;Adulto;;
antonio narino;2019;55 a 59;Mujer;0;Adulto;;
antonio narino;2019;60 a 64;Mujer;0;Adulto Mayor;;
antonio narino;2019;65 a 69;Mujer;0;Adulto Mayor;;
antonio narino;2019;70 a 74;Mujer;0;Adulto Mayor;;
antonio narino;2019;75 a 79;Mujer;0;Adulto Mayor;;
antonio narino;2019;80 y más;Mujer;0;Adulto Mayor;;
antonio narino;2019;Todos los grupos;Mujer;0;;55281.0;0.0
puente aranda;2019;05 a 09;Hombre;0;Niño;;
puente aranda;2019;10 a 14;Hombre;0;Niño;;
puente aranda;2019;15 a 17;Hombre;2;Joven;;
puente aranda;2019;18 a 19;Hombre;1;Joven;;
puente aranda;2019;20 a 24;Hombre;2;Joven;;
puente aranda;2019;25 a 29;Hombre;2;Adulto;;
puente aranda;2019;30 a 34;Hombre;1;Adulto;;
puente aranda;2019;35 a 39;Hombre;0;Adulto;;
puente aranda;2019;40 a 44;Hombre;1;Adulto;;
puente aranda;2019;45 a 49;Hombre;1;Adulto;;
puente aranda;2019;50 a 54;Hombre;0;Adulto;;
puente aranda;2019;55 a 59;Hombre;0;Adulto;;
puente aranda;2019;60 a 64;Hombre;0;Adulto Mayor;;
puente aranda;2019;65 a 69;Hombre;0;Adulto Mayor;;
puente aranda;2019;70 a 74;Hombre;0;Adulto Mayor;;
puente aranda;2019;75 a 79;Hombre;0;Adulto Mayor;;
puente aranda;2019;80 y más;Hombre;0;Adulto Mayor;;
puente aranda;2019;Todos los grupos;Hombre;10;;107562.0;9.296963611684424
puente aranda;2019;05 a 09;Mujer;1;Niño;;
puente aranda;2019;10 a 14;Mujer;0;Niño;;
puente aranda;2019;15 a 17;Mujer;0;Joven;;
puente aranda;2019;18 a 19;Mujer;0;Joven;;
puente aranda;2019;20 a 24;Mujer;0;Joven;;
puente aranda;2019;25 a 29;Mujer;0;Adulto;;
puente aranda;2019;30 a 34;Mujer;0;Adulto;;
puente aranda;2019;35 a 39;Mujer;0;Adulto;;
puente aranda;2019;40 a 44;Mujer;0;Adulto;;
puente aranda;2019;45 a 49;Mujer;0;Adulto;;
puente aranda;2019;50 a 54;Mujer;0;Adulto;;
puente aranda;2019;55 a 59;Mujer;1;Adulto;;
puente aranda;2019;60 a 64;Mujer;0;Adulto Mayor;;
puente aranda;2019;65 a 69;Mujer;0;Adulto Mayor;;
puente aranda;2019;70 a 74;Mujer;0;Adulto Mayor;;
puente aranda;2019;75 a 79;Mujer;0;Adulto Mayor;;
puente aranda;2019;80 y más;Mujer;0;Adulto Mayor;;
puente aranda;2019;Todos los grupos;Mujer;2;;107629.0;1.8582352339982717
la candelaria;2019;05 a 09;Hombre;0;Niño;;
la candelaria;2019;10 a 14;Hombre;0;Niño;;
la candelaria;2019;15 a 17;Hombre;0;Joven;;
la candelaria;2019;18 a 19;Hombre;0;Joven;;
